timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2022-11-13T11:30:26,codecarbon,93ec3628-48aa-44e8-b8d2-dd8bcb76caa3,0.0169992446899414,3.7375794195332176e-09,0.0002198673816222,12.5,6.986,11.84809112548828,5.5554840299818256e-08,5.8217073811425114e-09,6.579441765097726e-09,6.79559894460585e-08,France,FRA,,,,Windows-10-10.0.19045-SP0,3.10.6,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,1,1 x NVIDIA GeForce GTX 1660 Ti with Max-Q Design,,,31.59490966796875,machine,N
2022-11-13T11:30:34,codecarbon,18e5c5d7-252e-4425-9a5d-aeecc3225285,0.02412104606628418,4.892888505584152e-09,0.00020284727669515605,12.5,3.787,11.848091125488281,8.027089966668024e-08,2.104990416102939e-09,6.585719109655959e-09,8.896160919243913e-08,France,FRA,,,,Windows-10-10.0.19045-SP0,3.10.6,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,1,1 x NVIDIA GeForce GTX 1660 Ti with Max-Q Design,,,31.59490966796875,machine,N
